zone_id,year,month,min,max,mean,count,sum,std
1,1985,1,7.810888290405273,65.3528060913086,36.38082275390625,200,7276.16455078125,15.742210413381185
2,1985,1,0.0,71.38407135009766,50.219755859375,200,10043.951171875,12.013900152185617
3,1985,1,22.49146842956543,47.76747131347656,33.266842447916666,300,9980.052734375,5.902177811272274
1,1985,2,26.841381072998047,60.41255569458008,43.1237890625,200,8624.7578125,8.370590316931283
2,1985,2,0.0,55.56096267700195,31.1649609375,200,6232.9921875,8.814859237218148
3,1985,2,6.563031196594238,45.66740417480469,22.960672200520833,300,6888.20166015625,11.186239713535734
1,1985,3,0.0,74.9461669921875,21.0495361328125,200,4209.9072265625,18.86108966094188
2,1985,3,0.0,36.19799041748047,13.4172314453125,200,2683.4462890625,6.031328789928593
3,1985,3,28.608585357666016,78.05500793457031,54.649166666666666,300,16394.75,14.532878244747305
1,1985,4,0.0,36.33906173706055,8.690009765625,200,1738.001953125,7.306131110597774
2,1985,4,0.0,29.080585479736328,16.67716796875,200,3335.43359375,7.871238465682608
3,1985,4,25.267244338989258,66.32524871826172,46.286692708333334,300,13886.0078125,8.97755662461039
1,1985,5,0.0,4.360215187072754,0.24895416259765624,200,49.79083251953125,0.9188826435602291
2,1985,5,0.0,13.64036750793457,3.0751190185546875,200,615.0238037109375,3.7642919019905796
3,1985,5,4.317649841308594,32.96622848510742,10.961376953125,300,3288.4130859375,5.368899264528323
1,1985,6,0.0,5.370201587677002,0.2763151931762695,200,55.263038635253906,0.9918414007833517
2,1985,6,0.0,11.158766746520996,3.670784912109375,200,734.156982421875,2.7085082301336083
3,1985,6,0.0,22.889795303344727,7.3570263671875,300,2207.10791015625,4.713295623924564
1,1985,7,10.313009262084961,72.00984954833984,27.4038818359375,200,5480.7763671875,12.594211621335779
2,1985,7,0.0,144.61489868164062,78.2809619140625,200,15656.1923828125,23.363987083567853
3,1985,7,12.313862800598145,156.3625030517578,60.3391015625,300,18101.73046875,32.38097780515711
1,1985,8,8.10489559173584,68.57604217529297,29.882939453125,200,5976.587890625,13.765120543367384
2,1985,8,0.0,115.09552764892578,57.3108203125,200,11462.1640625,21.99610817421054
3,1985,8,5.580162525177002,107.34839630126953,32.822604166666665,300,9846.78125,21.328513528219766
1,1985,9,13.409209251403809,142.80316162109375,67.264091796875,200,13452.818359375,38.33295415547066
2,1985,9,0.0,81.94168853759766,46.220546875,200,9244.109375,12.112991820897436
3,1985,9,32.231327056884766,87.11132049560547,51.23761067708333,300,15371.283203125,11.565002794205485
1,1985,10,29.199954986572266,81.09490966796875,47.34732421875,200,9469.46484375,12.813549470405693
2,1985,10,0.0,47.924293518066406,29.6855859375,200,5937.1171875,6.809685116300018
3,1985,10,9.359484672546387,71.69857025146484,36.19810221354167,300,10859.4306640625,12.28756408785721
1,1985,11,48.26938247680664,88.37151336669922,65.8321435546875,200,13166.4287109375,10.749945589674605
2,1985,11,0.0,73.60798645019531,39.5718115234375,200,7914.3623046875,11.118990330871904
3,1985,11,32.988731384277344,66.25695037841797,50.251774088541666,300,15075.5322265625,8.552466549930681
1,1985,12,15.903084754943848,26.481420516967773,21.5550537109375,200,4311.0107421875,2.4927988126823566
2,1985,12,0.0,21.03485107421875,14.86175537109375,200,2972.35107421875,2.5341091459625757
3,1985,12,5.405158042907715,31.654462814331055,15.724479166666667,300,4717.34375,5.282019508756502
1,1986,1,5.215081214904785,28.982820510864258,14.384132080078125,200,2876.826416015625,5.771882432834982
2,1986,1,0.0,8.093255996704102,5.057604675292969,200,1011.5209350585938,1.63079095751745
3,1986,1,5.118402481079102,28.203611373901367,13.652626139322917,300,4095.787841796875,6.032795272461405
1,1986,2,28.83858299255371,76.57892608642578,56.871416015625,200,11374.283203125,9.527859929528567
2,1986,2,0.0,68.75171661376953,46.760400390625,200,9352.080078125,9.681117301570852
3,1986,2,21.25693130493164,63.89356231689453,42.6634375,300,12799.03125,11.3399719106711
1,1986,3,16.35205078125,108.37521362304688,59.18892578125,200,11837.78515625,25.020901487505164
2,1986,3,0.0,95.65311431884766,43.6625732421875,200,8732.5146484375,14.53244625819917
3,1986,3,18.50331687927246,98.58150482177734,56.88817708333333,300,17066.453125,22.458336526939675
1,1986,4,3.0404953956604004,39.07123565673828,10.604716796875,200,2120.943359375,7.020260900416651
2,1986,4,0.0,15.143515586853027,6.420866088867188,200,1284.1732177734375,4.375705054048647
3,1986,4,17.57394027709961,51.870216369628906,30.79888671875,300,9239.666015625,8.543802017881319
1,1986,5,0.0,7.531661510467529,0.853856201171875,200,170.771240234375,1.9131030120067742
2,1986,5,0.0,21.370712280273438,8.63892578125,200,1727.78515625,4.832642770723845
3,1986,5,4.377830505371094,29.48484230041504,15.014326171875,300,4504.2978515625,5.647200150049047
1,1986,6,0.0,16.618268966674805,4.192384643554687,200,838.4769287109375,4.16848027975102
2,1986,6,0.0,37.57936096191406,12.3648291015625,200,2472.9658203125,8.341534484842773
3,1986,6,0.0,46.01295471191406,17.141310221354168,300,5142.39306640625,9.298391624366797
1,1986,7,29.48863983154297,107.12930297851562,65.050615234375,200,13010.123046875,16.494137700168828
2,1986,7,0.0,146.7158203125,83.83474609375,200,16766.94921875,24.57221908612905
3,1986,7,19.4686222076416,134.99298095703125,60.36537109375,300,18109.611328125,25.193952406404858
1,1986,8,29.095117568969727,84.31156158447266,46.2703515625,200,9254.0703125,11.991785052994983
2,1986,8,0.0,152.47642517089844,94.917734375,200,18983.546875,25.407823238002674
3,1986,8,11.287236213684082,141.1874542236328,66.20464192708333,300,19861.392578125,38.60893455190348
