zone_id,year,month,min,max,mean,count,sum,std
1,1985,1,6.9495015144348145,100.0,27.259173177083333,28800,785064.1875,15.115361577524773
2,1985,1,0.0,100.0,33.56810763888889,28800,966761.5,13.225856256520066
3,1985,1,7.737362861633301,89.32949829101562,32.35257233796296,43200,1397631.125,14.119741794644954
1,1985,2,0.35256412625312805,95.77702331542969,18.606126302083332,28800,535856.4375,12.645747620169358
2,1985,2,0.0,70.18013000488281,24.895305989583335,28800,716984.8125,7.9157176692779
3,1985,2,2.0839855670928955,64.18377685546875,19.66347511574074,43200,849462.125,10.208940524417962
1,1985,3,0.0,91.34123229980469,16.225581597222224,28800,467296.75,13.624972443917388
2,1985,3,0.0,37.60874557495117,4.128751898871528,28800,118908.0546875,3.9280195004901577
3,1985,3,11.980325698852539,89.0289306640625,33.6879369212963,43200,1455318.875,12.995929983045883
1,1985,4,0.0,52.66999053955078,7.0940125868055555,28800,204307.5625,8.500608375691776
2,1985,4,0.0,55.94902038574219,14.624724392361111,28800,421192.0625,8.32792959566644
3,1985,4,8.368758201599121,100.0,29.32963252314815,43200,1267040.125,11.769405770374245
1,1985,5,0.0,0.0,0.0,28800,0.0,0.0
2,1985,5,0.0,2.161227226257324,0.0020715432696872286,28800,59.66044616699219,0.048116870857300514
3,1985,5,0.0,18.266340255737305,3.716336082175926,43200,160545.71875,4.020244879798694
1,1985,6,0.0,2.866821050643921,0.003927800125545926,28800,113.12064361572266,0.07156331520849024
2,1985,6,0.0,30.3767147064209,2.0787044270833333,28800,59866.6875,3.868943192704357
3,1985,6,0.0,8.296486854553223,0.8330857566550925,43200,35989.3046875,1.2547696475854326
1,1985,7,2.6257128715515137,67.85809326171875,24.765783420138888,28800,713254.5625,8.44609881907443
2,1985,7,0.0,100.0,53.50340277777778,28800,1540898.0,20.557053673652078
3,1985,7,3.1502389907836914,100.0,37.69800925925926,43200,1628554.0,14.699651809952128
1,1985,8,0.0,55.06622314453125,12.596049262152778,28800,362766.21875,10.417763961745479
2,1985,8,0.0,100.0,41.845143229166666,28800,1205140.125,17.472217769808132
3,1985,8,0.0,52.560096740722656,10.99505642361111,43200,474986.4375,6.726724793918753
1,1985,9,8.765655517578125,100.0,35.470577256944445,28800,1021552.625,18.551773670957147
2,1985,9,0.0,100.0,39.452647569444444,28800,1136236.25,11.113299923803277
3,1985,9,12.393160820007324,84.62885284423828,35.15989872685185,43200,1518907.625,12.715656504737172
1,1985,10,12.417035102844238,64.0362548828125,23.95380425347222,28800,689869.5625,7.417311461082257
2,1985,10,0.0,100.0,36.63275173611111,28800,1055023.25,17.351208486561667
3,1985,10,0.0,94.7089614868164,25.736608796296295,43200,1111821.5,9.685937110888052
1,1985,11,20.53902816772461,100.0,46.18379340277778,28800,1330093.25,14.877160538990427
2,1985,11,0.0,100.0,29.631299913194443,28800,853381.4375,10.377723447067147
3,1985,11,10.376571655273438,100.0,59.83769675925926,43200,2584988.5,22.57692407211961
1,1985,12,0.6116744875907898,35.057701110839844,16.573319227430556,28800,477311.59375,4.182370176644532
2,1985,12,0.0,29.037250518798828,7.781902669270833,28800,224118.796875,4.2535354037392095
3,1985,12,0.0,20.92137908935547,3.4255653211805557,43200,147984.421875,3.5480576957712158
1,1986,1,0.0,34.84410858154297,2.4052037217881943,28800,69269.8671875,3.3227383099545036
2,1986,1,0.0,35.25876235961914,2.464721137152778,28800,70983.96875,3.170031118451878
3,1986,1,0.0,14.750483512878418,1.2608974428530093,43200,54470.76953125,1.7243349210381351
1,1986,2,13.288543701171875,79.23023223876953,29.227196180555556,28800,841743.25,11.578596244426064
2,1986,2,0.0,100.0,35.120006510416665,28800,1011456.1875,9.4477848960337
3,1986,2,3.2311253547668457,84.61041259765625,24.903489583333332,43200,1075830.75,12.262247038591077
1,1986,3,5.769647121429443,100.0,36.07044270833333,28800,1038828.75,19.188204169150822
2,1986,3,0.0,100.0,29.175952690972224,28800,840267.4375,13.27778808653163
3,1986,3,10.166624069213867,100.0,34.84771412037037,43200,1505421.25,17.88871337815806
1,1986,4,0.0,16.207584381103516,0.7806604682074653,28800,22483.021484375,1.929800880447376
2,1986,4,0.0,45.486942291259766,1.6463555230034723,28800,47415.0390625,4.679269723083975
3,1986,4,0.0,58.50844192504883,11.79857421875,43200,509698.40625,7.9440071044177545
1,1986,5,0.0,8.69904613494873,0.6495079210069444,28800,18705.828125,1.2637833325184848
2,1986,5,0.0,28.66594696044922,5.235149739583333,28800,150772.3125,3.0715964990983897
3,1986,5,0.0,23.480854034423828,6.258404224537037,43200,270363.0625,4.033505362195772
1,1986,6,0.0,21.76573371887207,2.0179258897569445,28800,58116.265625,3.1281241254477625
2,1986,6,0.0,62.82475662231445,7.906305881076389,28800,227701.609375,8.701004001129961
3,1986,6,0.0,53.99052810668945,10.93947048611111,43200,472585.125,7.781320682137511
1,1986,7,0.0,81.54004669189453,31.11534939236111,28800,896122.0625,10.261557258898014
2,1986,7,0.0,100.0,46.45115451388889,28800,1337793.25,18.03750688549281
3,1986,7,7.308792591094971,90.50672149658203,44.99314236111111,43200,1943703.75,15.860270808508691
1,1986,8,1.511297583580017,88.78724670410156,30.010846354166667,28800,864312.375,20.13955672389298
2,1986,8,0.0,100.0,74.06713541666667,28800,2133133.5,18.405784382659117
3,1986,8,1.4721617698669434,100.0,46.04491319444445,43200,1989140.25,23.54194117409896
1,1986,9,0.0,62.7797966003418,11.327085503472222,28800,326220.0625,9.578950176493956
2,1986,9,0.0,51.175315856933594,11.619219835069444,28800,334633.53125,6.8503845673424335
